,closing_1,closing_2,id,latitude,longitude,opening_1,opening_2
23,8:00 pm,0,soul-delight-san-francisco-2,37.7124384645775,-122.407333178033,12:00 pm,0
24,2:00 am,0,michaelis-food-store-san-francisco,37.8053092956543,-122.422142028809,8:00 am,0
25,12:00 am,0,thai-thai-noodle-san-francisco,37.7911221995469,-122.417676759247,11:00 am,0
26,9:00 pm,0,kusakabe-san-francisco,37.7956615,-122.4028902,5:00 pm,0
27,10:00 pm,0,de-afghanan-kabob-house-san-francisco-2,37.78577,-122.420359,11:30 am,0
28,11:00 pm,0,chez-maman-san-francisco-6,37.7769302261974,-122.423146543171,10:30 am,0
29,0:00 am,0,crown-burgers-san-francisco,37.7411231994629,-122.388824462891,0:00 am,0
30,6:00 pm,0,far-west-fungi-san-francisco,37.795135418396804,-122.39303827285799,8:00 am,0
31,9:30 pm,0,balompie-cafe-san-francisco,37.7618121,-122.4181677,8:00 am,0
32,8:00 pm,0,kings-cafe-san-francisco-2,37.724828,-122.4590152,9:00 am,0
33,10:00 pm,0,trader-joes-san-francisco-2,37.771105,-122.407483,8:00 am,0
34,9:00 pm,0,trader-joes-san-francisco-3,37.805443091663,-122.41372473643,8:00 am,0
35,1:00 am,0,hopwater-distribution-san-francisco,37.7899538528782,-122.411338984966,5:00 pm,0
36,2:00 am,0,fly-bar-and-restaurant-san-francisco,37.787913011671996,-122.41824722273,12:00 pm,0
37,7:00 pm,0,ikes-place-san-francisco,37.7642944915352,-122.430696487427,10:00 am,0
38,11:00 pm,0,umami-burger-san-francisco,37.7973057549931,-122.435245513916,11:30 am,0
39,10:00 pm,0,cha-ya-san-francisco-4,37.760753,-122.421787,12:00 pm,0
40,9:30 pm,0,old-skool-cafe-san-francisco,37.734266,-122.390515,5:30 pm,0
41,10:30 pm,0,taqueria-dos-charros-san-francisco-2,37.7182143688882,-122.474491011863,10:00 am,0
42,10:00 pm,0,smart-and-final-san-francisco-2,37.741564,-122.4054679,6:00 am,0
43,10:00 pm,0,la-ciccia-san-francisco,37.742265,-122.426666,5:30 pm,0
44,9:30 pm,0,lime-tree-southeast-asian-kitchen-san-francisco,37.764337,-122.462736,12:00 pm,0
45,,,wakaba-sushi-and-noodle-san-francisco,37.6218458781677,-122.396278381348,,
46,9:00 pm,0,blue-iguana-taco-truck-san-francisco,37.7318179,-122.449099,10:00 am,0
47,3:00 pm,0,sammys-aloha-san-francisco,37.806631,-122.40508,11:00 am,0
48,2:00 am,0,love-n-haight-deli-san-francisco,37.772004,-122.431261,11:30 am,0
49,10:00 pm,0,gotts-roadside-san-francisco-2,37.7960849485032,-122.394304275513,7:00 am,0
50,12:30 am,0,el-castillito-san-francisco-2,37.7688743812288,-122.429237365723,10:00 am,0
51,1:00 pm,0,r-caffe-san-francisco,37.7824041992426,-122.418988645077,8:00 am,0
52,5:00 pm,0,higher-grounds-coffee-house-san-francisco,37.734356,-122.433731,8:00 am,0
53,6:00 pm,0,grubbin-san-francisco,37.7428375929594,-122.481266185641,11:00 am,0
54,11:00 pm,0,the-fly-trap-san-francisco,37.78569,-122.397097,5:00 pm,0
55,,,hong-market-san-francisco,37.784431,-122.418262,,
56,9:00 pm,0,cafe-zitouna-san-francisco,37.78769351542,-122.420262023807,11:30 am,0
57,10:00 pm,0,waterfront-restaurant-san-francisco,37.8010867359738,-122.399024963379,11:30 am,0
58,10:30 pm,0,jardinière-san-francisco-2,37.7781751,-122.4217932,5:00 pm,0
